,상호명,상권업종소분류코드,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,위도,경도
50701,썬더치킨,Q05A08,후라이드/양념치킨,서울특별시,광진구,구의3동,구의동,서울특별시 광진구 구의로 42,37.5415990268033,127.090042157093
50714,새하남옛날통닭상계,Q05A08,후라이드/양념치킨,서울특별시,노원구,상계2동,상계동,서울특별시 노원구 상계로12길 52,37.6559914434362,127.06986874189501
50867,수원남문통닭&통큰두마리찜닭,Q05A08,후라이드/양념치킨,서울특별시,노원구,상계2동,상계동,서울특별시 노원구 상계로23다길 13-8,37.659996091662705,127.069240754228
50973,교촌치킨문정법조점,Q05A08,후라이드/양념치킨,서울특별시,송파구,문정2동,문정동,서울특별시 송파구 새말로 62,37.4809867596584,127.12123815562201
51041,자담치킨,Q05A08,후라이드/양념치킨,서울특별시,강서구,가양1동,가양동,서울특별시 강서구 강서로 511,37.5709387407042,126.841341936907
51042,국대후라이드치킨,Q05A08,후라이드/양념치킨,서울특별시,동작구,사당1동,사당동,서울특별시 동작구 동작대로23길 3,37.4842260006576,126.981510876333
51044,60계치킨,Q05A08,후라이드/양념치킨,서울특별시,강동구,천호2동,천호동,서울특별시 강동구 천호대로155길 12,37.5385919274551,127.12615241881599
51045,통닭이야기,Q05A08,후라이드/양념치킨,서울특별시,금천구,시흥1동,시흥동,서울특별시 금천구 금하로 617-3,37.4548021870419,126.89961518282101
51089,지코바치킨,Q05A08,후라이드/양념치킨,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 언주로129길 21,37.5139384248438,127.03354808358299
51347,투마리치킨,Q05A08,후라이드/양념치킨,서울특별시,금천구,독산2동,독산동,서울특별시 금천구 독산로64길 19,37.4653100595577,126.90366636052201
51439,둘둘치킨뚝섬점,Q05A08,후라이드/양념치킨,서울특별시,성동구,성수2가1동,성수동2가,서울특별시 성동구 성덕정17길 1,37.537414806906,127.05519673454701
51443,구수한통닭,Q05A08,후라이드/양념치킨,서울특별시,서대문구,홍은1동,홍은동,서울특별시 서대문구 포방터길 57,37.599248798815,126.949119590856
51451,치킨가게,Q05A08,후라이드/양념치킨,서울특별시,은평구,갈현1동,갈현동,서울특별시 은평구 갈현로 261,37.620313049666294,126.916040809809
51480,통닭가,Q05A08,후라이드/양념치킨,서울특별시,서초구,방배2동,방배동,서울특별시 서초구 방배천로16길 1,37.482236705668505,126.982792940965
51540,삿갓봉바베큐,Q05A08,후라이드/양념치킨,서울특별시,노원구,월계2동,월계동,서울특별시 노원구 월계로 343,37.629921969789706,127.058196042853
51629,삼통,Q05A08,후라이드/양념치킨,서울특별시,광진구,광장동,광장동,서울특별시 광진구 아차산로 589,37.5459732282829,127.10472317225401
51716,계림,Q05A08,후라이드/양념치킨,서울특별시,노원구,상계2동,상계동,서울특별시 노원구 상계로24길 26,37.6573289523894,127.070373394559
51830,페리카나신길점,Q05A08,후라이드/양념치킨,서울특별시,동작구,대방동,대방동,서울특별시 동작구 여의대방로36길 100-1,37.5083380177978,126.931517772902
51851,치킨마루,Q05A08,후라이드/양념치킨,서울특별시,동대문구,이문2동,이문동,서울특별시 동대문구 한천로58길 47,37.6007399982368,127.06875639078501
52113,BHC치킨,Q05A08,후라이드/양념치킨,서울특별시,노원구,상계6.7동,상계동,서울특별시 노원구 동일로 1384,37.6526895528559,127.061387715504
52173,델리컵치킨,Q05A08,후라이드/양념치킨,서울특별시,강동구,상일동,상일동,서울특별시 강동구 천호대로219길 68,37.548737655585796,127.171121056978
52392,와그너치킨,Q05A08,후라이드/양념치킨,서울특별시,강남구,도곡1동,도곡동,서울특별시 강남구 남부순환로363길 16,37.486367318967794,127.038109779218
52396,호식이두마리치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,응암1동,응암동,서울특별시 은평구 은평로10길 17-5,37.5993225879174,126.92430654341601
52411,킴스치킨,Q05A08,후라이드/양념치킨,서울특별시,성동구,성수1가2동,성수동1가,서울특별시 성동구 상원길 44,37.547921346333105,127.04850037364099
52444,국대후라이드치킨,Q05A08,후라이드/양념치킨,서울특별시,노원구,상계5동,상계동,서울특별시 노원구 한글비석로24길 38,37.662328844909,127.07255521734899
52446,치킨마루,Q05A08,후라이드/양념치킨,서울특별시,구로구,개봉1동,개봉동,서울특별시 구로구 개봉로23가길 76,37.494660816145796,126.86025333083799
52525,처갓집양념치킨,Q05A08,후라이드/양념치킨,서울특별시,강동구,강일동,강일동,서울특별시 강동구 아리수로93길 33-15,37.565618076115605,127.17292630591999
52526,인생닭강정,Q05A08,후라이드/양념치킨,서울특별시,은평구,역촌동,역촌동,서울특별시 은평구 진흥로7길 28,37.6044232376755,126.918479857719
52527,부어치킨,Q05A08,후라이드/양념치킨,서울특별시,강남구,세곡동,세곡동,서울특별시 강남구 헌릉로569길 13,37.466806545945204,127.100027087454
52528,BHC치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,불광2동,불광동,서울특별시 은평구 연서로34길 19,37.6213179239261,126.928396216956
52627,옛날장터치킨,Q05A08,후라이드/양념치킨,서울특별시,동작구,대방동,대방동,서울특별시 동작구 노량진로 40,37.5130029928614,126.930252256485
52671,땡큐맘치킨,Q05A08,후라이드/양념치킨,서울특별시,성북구,종암동,종암동,서울특별시 성북구 월곡로 64-1,37.5980649396537,127.03965197851801
52811,대덕치킨,Q05A08,후라이드/양념치킨,서울특별시,구로구,구로4동,구로동,서울특별시 구로구 구로동로 108,37.4882456823116,126.884831882554
53067,멕시칸치킨중곡2동점,Q05A08,후라이드/양념치킨,서울특별시,광진구,중곡2동,중곡동,서울특별시 광진구 긴고랑로29길 75,37.5633199482807,127.086099289694
53080,육일닭강정&신포두마리강정,Q05A08,후라이드/양념치킨,서울특별시,중랑구,면목본동,면목동,서울특별시 중랑구 상봉로11길 32,37.590033619421,127.091626857215
53153,수비드수셰프치킨,Q05A08,후라이드/양념치킨,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 학동로43길 38,37.5184531231139,127.038014805231
53194,호식이두마리치킨,Q05A08,후라이드/양념치킨,서울특별시,마포구,망원1동,망원동,서울특별시 마포구 포은로 71,37.5534800080521,126.90590706911101
53249,가마로강정,Q05A08,후라이드/양념치킨,서울특별시,양천구,신정3동,신정동,서울특별시 양천구 중앙로43길 23,37.518719364832,126.85288520660299
53301,치킨주막,Q05A08,후라이드/양념치킨,서울특별시,도봉구,쌍문2동,쌍문동,서울특별시 도봉구 도봉로125길 70,37.655628359051704,127.036973088544
53310,바사칸치킨,Q05A08,후라이드/양념치킨,서울특별시,강북구,수유2동,수유동,서울특별시 강북구 삼양로 422,37.6411376924698,127.01705908829399
53337,동네치킨,Q05A08,후라이드/양념치킨,서울특별시,구로구,구로4동,구로동,서울특별시 구로구 구로동로22길 23,37.4895521809419,126.88578493552099
53349,치킨의민족,Q05A08,후라이드/양념치킨,서울특별시,구로구,고척1동,고척동,서울특별시 구로구 경서로 6,37.498016444707204,126.85691137696301
53350,네오아티잔치킨,Q05A08,후라이드/양념치킨,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 도산대로46길 21,37.520878336561395,127.037078650087
53351,스타에델치킨,Q05A08,후라이드/양념치킨,서울특별시,금천구,가산동,가산동,서울특별시 금천구 벚꽃로38길 15,37.4821466033385,126.883984079434
53352,맘스터치,Q05A08,후라이드/양념치킨,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의대방로 394,37.5193779758413,126.932751791321
53417,또래오래구로고척점,Q05A08,후라이드/양념치킨,서울특별시,구로구,고척1동,고척동,서울특별시 구로구 고척로52길 101,37.5005378176916,126.85582115598301
53445,통닭이야기,Q05A08,후라이드/양념치킨,서울특별시,영등포구,영등포동,영등포동3가,서울특별시 영등포구 영등포로 232,37.51928710646371,126.907051343725
53511,와치킨,Q05A08,후라이드/양념치킨,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 곰달래로24길 23,37.5295669851007,126.847243181007
53752,지코바치킨,Q05A08,후라이드/양념치킨,서울특별시,관악구,신원동,신림동,서울특별시 관악구 문성로 222,37.4792236635315,126.928370972795
53753,계림원,Q05A08,후라이드/양념치킨,서울특별시,마포구,서교동,동교동,서울특별시 마포구 월드컵북로6길 46,37.5588719126672,126.92099483813699
53792,푸라닭치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,응암1동,응암동,서울특별시 은평구 백련산로 160,37.5982482584783,126.926054634944
53793,코리엔탈깻잎두마리치킨,Q05A08,후라이드/양념치킨,서울특별시,동대문구,답십리2동,답십리동,서울특별시 동대문구 한천로 115,37.5716995128295,127.06535972123699
53825,DK치킨,Q05A08,후라이드/양념치킨,서울특별시,동작구,흑석동,흑석동,서울특별시 동작구 현충로 119,37.5082592790766,126.96723824255501
53914,처갓집양념치킨,Q05A08,후라이드/양념치킨,서울특별시,관악구,중앙동,봉천동,서울특별시 관악구 봉천로41길 10,37.4831936976398,126.948022298695
54103,노랑통닭,Q05A08,후라이드/양념치킨,서울특별시,관악구,낙성대동,봉천동,서울특별시 관악구 관악로14길 39,37.478918874102,126.954696431014
54139,계림원,Q05A08,후라이드/양념치킨,서울특별시,서대문구,홍제1동,홍제동,서울특별시 서대문구 모래내로28길 1,37.5858380829969,126.94672663143999
54140,낭만치맥,Q05A08,후라이드/양념치킨,서울특별시,강동구,천호2동,천호동,서울특별시 강동구 천중로 15,37.5459349645353,127.12364495941002
54183,호치킨하우스,Q05A08,후라이드/양념치킨,서울특별시,강서구,가양1동,가양동,서울특별시 강서구 양천로55길 55,37.5664636928306,126.848101050873
54244,푸라닭치킨,Q05A08,후라이드/양념치킨,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 테헤란로14길 34,37.4971973029259,127.033605548365
54245,컬투치킨,Q05A08,후라이드/양념치킨,서울특별시,영등포구,영등포동,영등포동3가,서울특별시 영등포구 영중로4길 28-1,37.51771432658779,126.909438520781
54246,국민삼오통닭,Q05A08,후라이드/양념치킨,서울특별시,금천구,독산3동,독산동,서울특별시 금천구 독산로93길 41,37.4738800218136,126.900861778847
54281,BHC치킨,Q05A08,후라이드/양념치킨,서울특별시,강서구,발산1동,내발산동,서울특별시 강서구 강서로45라길 18,37.5485755368107,126.834060731878
54435,KFC,Q05A08,후라이드/양념치킨,서울특별시,광진구,화양동,화양동,서울특별시 광진구 광나루로 396,37.5472105994882,127.073564657364
54785,대박닭강정,Q05A08,후라이드/양념치킨,서울특별시,강남구,역삼2동,역삼동,서울특별시 강남구 선릉로63길 7,37.497272032037,127.051721885489
54809,팔칠,Q05A08,후라이드/양념치킨,서울특별시,용산구,원효로2동,산천동,서울특별시 용산구 효창원로 8-1,37.5340191282877,126.950759735211
54849,페리카나,Q05A08,후라이드/양념치킨,서울특별시,성북구,종암동,종암동,서울특별시 성북구 종암로21길 3,37.598568682879204,127.034028556889
55060,로샐치킨,Q05A08,후라이드/양념치킨,서울특별시,강동구,성내1동,성내동,서울특별시 강동구 강동대로 179,37.525017104072106,127.126706753171
55061,DK치킨,Q05A08,후라이드/양념치킨,서울특별시,양천구,목4동,목동,서울특별시 양천구 목동중앙로 95,37.5376290196901,126.872204648748
55062,푸라닭치킨,Q05A08,후라이드/양념치킨,서울특별시,강동구,성내3동,성내동,서울특별시 강동구 성안로 70,37.5297759419339,127.131765271455
55262,두레통닭,Q05A08,후라이드/양념치킨,서울특별시,강동구,상일동,상일동,서울특별시 강동구 고덕로 380,37.5564746103375,127.16811526511002
55263,또와요치킨,Q05A08,후라이드/양념치킨,서울특별시,관악구,삼성동,신림동,서울특별시 관악구 원신길 84,37.468923314773605,126.9312085773
55264,꼬꼬남치킨,Q05A08,후라이드/양념치킨,서울특별시,중랑구,묵2동,묵동,서울특별시 중랑구 동일로151길 9,37.6080083508474,127.077545323319
55273,페리카나치킨,Q05A08,후라이드/양념치킨,서울특별시,관악구,은천동,봉천동,서울특별시 관악구 양녕로 35-1,37.4852538694687,126.94664784529199
55381,노랑통닭,Q05A08,후라이드/양념치킨,서울특별시,광진구,중곡4동,중곡동,서울특별시 광진구 영화사로 40,37.55629386129,127.09104058267599
55382,BBQ치킨,Q05A08,후라이드/양념치킨,서울특별시,마포구,서교동,서교동,서울특별시 마포구 잔다리로6길 39,37.5524328155121,126.921359298736
55422,계림원누룽지통닭구이,Q05A08,후라이드/양념치킨,서울특별시,양천구,목4동,목동,서울특별시 양천구 등촌로 48,37.5341605967158,126.86380489147899
55423,60계치킨,Q05A08,후라이드/양념치킨,서울특별시,서초구,서초4동,서초동,서울특별시 서초구 서초중앙로 188,37.497501501602,127.013720064845
55438,으뜸치킨,Q05A08,후라이드/양념치킨,서울특별시,광진구,구의2동,구의동,서울특별시 광진구 자양로 276-1,37.5504485019341,127.091360553828
55462,깻잎닭강정,Q05A08,후라이드/양념치킨,서울특별시,송파구,잠실본동,잠실동,서울특별시 송파구 석촌호수로12길 13,37.5089143046997,127.08493062943899
55521,왕십리별곡치킨,Q05A08,후라이드/양념치킨,서울특별시,성동구,왕십리2동,하왕십리동,서울특별시 성동구 무학봉15다길 2,37.5624360670438,127.030635496369
55525,모아촌닭,Q05A08,후라이드/양념치킨,서울특별시,양천구,신월1동,신월동,서울특별시 양천구 곰달래로7길 8,37.5305573196917,126.83522377433701
55714,치킨마루,Q05A08,후라이드/양념치킨,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 화곡로66길 162,37.5545296370195,126.861583014352
